sku_id,location_id,week_start_date,production_type,production_size,production_count,season,units_requested,is_production_active,year,quarter,month,week_of_year,naive_forecast,ma4_forecast
SKU-015,LOC-04,2026-07-06,Television,Large,3,Summer,12,True,2026,3,7,28,0.0,0.75
SKU-015,LOC-04,2026-07-13,Commercial,Small,2,Summer,3,True,2026,3,7,29,12.0,3.75
SKU-015,LOC-04,2026-07-20,Documentary,Medium,4,Summer,0,True,2026,3,7,30,3.0,3.75
SKU-015,LOC-04,2026-07-27,Television,Medium,3,Summer,6,True,2026,3,7,31,0.0,3.75
SKU-015,LOC-04,2026-08-03,Documentary,Medium,2,Summer,1,True,2026,3,8,32,6.0,5.25
SKU-015,LOC-04,2026-08-10,Feature Film,Medium,3,Summer,1,True,2026,3,8,33,1.0,2.5
SKU-016,LOC-01,2024-02-19,Music Video,Medium,1,Winter,0,True,2024,1,2,8,,
SKU-016,LOC-01,2024-02-26,Feature Film,Large,3,Winter,9,True,2024,1,2,9,0.0,
SKU-016,LOC-01,2024-03-04,Documentary,Medium,2,Spring,3,True,2024,1,3,10,9.0,
SKU-016,LOC-01,2024-03-11,Television,Small,4,Spring,0,True,2024,1,3,11,3.0,
SKU-016,LOC-01,2024-03-18,Feature Film,Medium,1,Spring,3,True,2024,1,3,12,0.0,3.0
SKU-016,LOC-01,2024-03-25,Music Video,Small,2,Spring,2,True,2024,1,3,13,3.0,3.75
SKU-016,LOC-01,2024-04-01,Feature Film,Small,1,Spring,2,True,2024,2,4,14,2.0,2.0
SKU-016,LOC-01,2024-04-08,Commercial,Small,1,Spring,1,True,2024,2,4,15,2.0,1.75
SKU-016,LOC-01,2024-04-15,Television,Small,3,Spring,1,True,2024,2,4,16,1.0,2.0
SKU-016,LOC-01,2024-04-22,Television,Medium,2,Spring,0,True,2024,2,4,17,1.0,1.5
SKU-016,LOC-01,2024-04-29,Documentary,Large,3,Spring,2,True,2024,2,4,18,0.0,1.0
SKU-016,LOC-01,2024-05-06,Commercial,Large,5,Spring,1,True,2024,2,5,19,2.0,1.0
SKU-016,LOC-01,2024-05-13,Television,Small,3,Spring,2,True,2024,2,5,20,1.0,1.0
SKU-016,LOC-01,2024-05-20,Commercial,Small,3,Spring,4,True,2024,2,5,21,2.0,1.25
SKU-016,LOC-01,2024-05-27,Commercial,Small,7,Spring,3,True,2024,2,5,22,4.0,2.25
SKU-016,LOC-01,2024-06-03,Commercial,Small,3,Summer,0,True,2024,2,6,23,3.0,2.5
SKU-016,LOC-01,2024-06-10,Music Video,Large,2,Summer,4,True,2024,2,6,24,0.0,2.25
SKU-016,LOC-01,2024-06-17,Commercial,Small,5,Summer,2,True,2024,2,6,25,4.0,2.75
SKU-016,LOC-01,2024-06-24,Feature Film,Small,8,Summer,5,True,2024,2,6,26,2.0,2.25
SKU-016,LOC-01,2024-07-01,Television,Small,6,Summer,2,True,2024,3,7,27,5.0,2.75
SKU-016,LOC-01,2024-07-08,Music Video,Medium,5,Summer,3,True,2024,3,7,28,2.0,3.25
SKU-016,LOC-01,2024-07-15,Commercial,Medium,7,Summer,7,True,2024,3,7,29,3.0,3.0
SKU-016,LOC-01,2024-07-22,Documentary,Medium,5,Summer,1,True,2024,3,7,30,7.0,4.25
SKU-016,LOC-01,2024-07-29,Music Video,Medium,4,Summer,5,True,2024,3,7,31,1.0,3.25
SKU-016,LOC-01,2024-08-05,Television,Small,2,Summer,0,True,2024,3,8,32,5.0,4.0
SKU-016,LOC-01,2024-08-12,Feature Film,Small,3,Summer,2,True,2024,3,8,33,0.0,3.25
SKU-016,LOC-01,2024-08-19,Documentary,Large,3,Summer,4,True,2024,3,8,34,2.0,2.0
SKU-016,LOC-01,2024-08-26,Television,Small,2,Summer,1,True,2024,3,8,35,4.0,2.75
SKU-016,LOC-01,2024-09-02,Television,Medium,5,Fall,5,True,2024,3,9,36,1.0,1.75
SKU-016,LOC-01,2024-09-09,Feature Film,Large,2,Fall,8,True,2024,3,9,37,5.0,3.0
SKU-016,LOC-01,2024-09-16,Television,Large,1,Fall,0,True,2024,3,9,38,8.0,4.5
SKU-016,LOC-01,2024-09-23,Music Video,Small,3,Fall,1,True,2024,3,9,39,0.0,3.5
SKU-016,LOC-01,2024-09-30,Commercial,Small,3,Fall,2,True,2024,3,9,40,1.0,3.5
SKU-016,LOC-01,2024-10-07,Television,Small,1,Fall,0,True,2024,4,10,41,2.0,2.75
SKU-016,LOC-01,2024-10-14,Commercial,Small,4,Fall,1,True,2024,4,10,42,0.0,0.75
SKU-016,LOC-01,2024-10-21,Commercial,Medium,2,Fall,0,True,2024,4,10,43,1.0,1.0
SKU-016,LOC-01,2024-10-28,Television,Medium,4,Fall,4,True,2024,4,10,44,0.0,0.75
SKU-016,LOC-01,2024-11-04,Documentary,Medium,7,Fall,2,True,2024,4,11,45,4.0,1.25
SKU-016,LOC-01,2024-11-11,Television,Small,2,Fall,0,True,2024,4,11,46,2.0,1.75
SKU-016,LOC-01,2024-11-18,Documentary,Large,2,Fall,2,True,2024,4,11,47,0.0,1.5
SKU-016,LOC-01,2024-11-25,Television,Large,2,Fall,3,True,2024,4,11,48,2.0,2.0
SKU-016,LOC-01,2024-12-02,Feature Film,Small,5,Winter,1,True,2024,4,12,49,3.0,1.75
SKU-016,LOC-01,2024-12-09,Documentary,Large,1,Winter,2,True,2024,4,12,50,1.0,1.5
SKU-016,LOC-01,2024-12-16,Television,Small,3,Winter,5,True,2024,4,12,51,2.0,2.0
SKU-016,LOC-01,2024-12-23,Television,Large,2,Winter,11,True,2024,4,12,52,5.0,2.75
SKU-016,LOC-01,2024-12-30,Television,Medium,1,Winter,2,True,2024,4,12,1,11.0,4.75
SKU-016,LOC-01,2025-01-06,No Active Production,No Active Production,0,Winter,0,False,2025,1,1,2,2.0,5.0
SKU-016,LOC-01,2025-01-13,Television,Medium,5,Winter,7,True,2025,1,1,3,0.0,4.5
SKU-016,LOC-01,2025-01-20,Documentary,Small,6,Winter,3,True,2025,1,1,4,7.0,5.0
SKU-016,LOC-01,2025-01-27,Television,Small,3,Winter,0,True,2025,1,1,5,3.0,3.0
SKU-016,LOC-01,2025-02-03,Feature Film,Small,3,Winter,2,True,2025,1,2,6,0.0,2.5
SKU-016,LOC-01,2025-02-10,Music Video,Medium,6,Winter,5,True,2025,1,2,7,2.0,3.0
SKU-016,LOC-01,2025-02-17,Television,Medium,1,Winter,0,True,2025,1,2,8,5.0,2.5
SKU-016,LOC-01,2025-02-24,Feature Film,Small,5,Winter,1,True,2025,1,2,9,0.0,1.75
SKU-016,LOC-01,2025-03-03,Feature Film,Medium,5,Spring,7,True,2025,1,3,10,1.0,2.0
SKU-016,LOC-01,2025-03-10,Television,Small,2,Spring,1,True,2025,1,3,11,7.0,3.25
SKU-016,LOC-01,2025-03-17,Television,Medium,6,Spring,7,True,2025,1,3,12,1.0,2.25
SKU-016,LOC-01,2025-03-24,No Active Production,No Active Production,0,Spring,0,False,2025,1,3,13,7.0,4.0
SKU-016,LOC-01,2025-03-31,Television,Large,1,Spring,4,True,2025,1,3,14,0.0,3.75
SKU-016,LOC-01,2025-04-07,Commercial,Small,4,Spring,2,True,2025,2,4,15,4.0,3.0
SKU-016,LOC-01,2025-04-14,Television,Medium,2,Spring,3,True,2025,2,4,16,2.0,3.25
SKU-016,LOC-01,2025-04-21,Commercial,Large,3,Spring,5,True,2025,2,4,17,3.0,2.25
SKU-016,LOC-01,2025-04-28,Television,Small,4,Spring,1,True,2025,2,4,18,5.0,3.5
SKU-016,LOC-01,2025-05-05,No Active Production,No Active Production,0,Spring,0,False,2025,2,5,19,1.0,2.75
SKU-016,LOC-01,2025-05-12,Documentary,Small,6,Spring,3,True,2025,2,5,20,0.0,2.25
SKU-016,LOC-01,2025-05-19,Television,Small,6,Spring,2,True,2025,2,5,21,3.0,2.25
SKU-016,LOC-01,2025-05-26,Commercial,Small,10,Spring,2,True,2025,2,5,22,2.0,1.5
SKU-016,LOC-01,2025-06-02,Music Video,Small,3,Summer,1,True,2025,2,6,23,2.0,1.75
SKU-016,LOC-01,2025-06-09,Television,Medium,1,Summer,1,True,2025,2,6,24,1.0,2.0
SKU-016,LOC-01,2025-06-16,Television,Small,1,Summer,0,True,2025,2,6,25,1.0,1.5
SKU-016,LOC-01,2025-06-23,Feature Film,Small,3,Summer,1,True,2025,2,6,26,0.0,1.0
SKU-016,LOC-01,2025-06-30,No Active Production,No Active Production,0,Summer,0,False,2025,2,6,27,1.0,0.75
SKU-016,LOC-01,2025-07-07,Television,Small,5,Summer,3,True,2025,3,7,28,0.0,0.5
SKU-016,LOC-01,2025-07-14,Television,Medium,4,Summer,5,True,2025,3,7,29,3.0,1.0
SKU-016,LOC-01,2025-07-21,Documentary,Small,1,Summer,2,True,2025,3,7,30,5.0,2.25
SKU-016,LOC-01,2025-07-28,Commercial,Small,1,Summer,0,True,2025,3,7,31,2.0,2.5
SKU-016,LOC-01,2025-08-04,Documentary,Medium,2,Summer,0,True,2025,3,8,32,0.0,2.5
SKU-016,LOC-01,2025-08-11,Documentary,Small,7,Summer,1,True,2025,3,8,33,0.0,1.75
SKU-016,LOC-01,2025-08-18,Feature Film,Small,3,Summer,1,True,2025,3,8,34,1.0,0.75
SKU-016,LOC-01,2025-08-25,No Active Production,No Active Production,0,Summer,0,False,2025,3,8,35,1.0,0.5
SKU-016,LOC-01,2025-09-01,Feature Film,Medium,6,Fall,3,True,2025,3,9,36,0.0,0.5
SKU-016,LOC-01,2025-09-08,Feature Film,Large,2,Fall,9,True,2025,3,9,37,3.0,1.25
SKU-016,LOC-01,2025-09-15,Feature Film,Medium,5,Fall,3,True,2025,3,9,38,9.0,3.25
SKU-016,LOC-01,2025-09-22,Commercial,Small,2,Fall,4,True,2025,3,9,39,3.0,3.75
SKU-016,LOC-01,2025-09-29,Commercial,Medium,4,Fall,1,True,2025,3,9,40,4.0,4.75
SKU-016,LOC-01,2025-10-06,Commercial,Medium,3,Fall,2,True,2025,4,10,41,1.0,4.25
SKU-016,LOC-01,2025-10-13,Commercial,Small,2,Fall,0,True,2025,4,10,42,2.0,2.5
SKU-016,LOC-01,2025-10-20,Documentary,Large,1,Fall,3,True,2025,4,10,43,0.0,1.75
SKU-016,LOC-01,2025-10-27,Commercial,Medium,4,Fall,3,True,2025,4,10,44,3.0,1.5
SKU-016,LOC-01,2025-11-03,Documentary,Large,1,Fall,4,True,2025,4,11,45,3.0,2.0
SKU-016,LOC-01,2025-11-10,Commercial,Small,1,Fall,1,True,2025,4,11,46,4.0,2.5
SKU-016,LOC-01,2025-11-17,Commercial,Medium,4,Fall,2,True,2025,4,11,47,1.0,2.75
SKU-016,LOC-01,2025-11-24,Television,Small,3,Fall,1,True,2025,4,11,48,2.0,2.5
SKU-016,LOC-01,2025-12-01,Music Video,Small,2,Winter,3,True,2025,4,12,49,1.0,2.0
SKU-016,LOC-01,2025-12-08,Television,Medium,3,Winter,3,True,2025,4,12,50,3.0,1.75
SKU-016,LOC-01,2025-12-15,Television,Large,1,Winter,0,True,2025,4,12,51,3.0,2.25
SKU-016,LOC-01,2025-12-22,Television,Small,1,Winter,2,True,2025,4,12,52,0.0,1.75
SKU-016,LOC-01,2025-12-29,Feature Film,Small,5,Winter,0,True,2025,4,12,1,2.0,2.0
SKU-016,LOC-01,2026-01-05,Commercial,Medium,1,Winter,1,True,2026,1,1,2,0.0,1.25
SKU-016,LOC-01,2026-01-12,Documentary,Medium,1,Winter,0,True,2026,1,1,3,1.0,0.75
SKU-016,LOC-01,2026-01-19,Commercial,Medium,2,Winter,1,True,2026,1,1,4,0.0,0.75
SKU-016,LOC-01,2026-01-26,Television,Large,3,Winter,3,True,2026,1,1,5,1.0,0.5
SKU-016,LOC-01,2026-02-02,Commercial,Large,2,Winter,4,True,2026,1,2,6,3.0,1.25
SKU-016,LOC-01,2026-02-09,Television,Large,2,Winter,8,True,2026,1,2,7,4.0,2.0
SKU-016,LOC-01,2026-02-16,Feature Film,Small,5,Winter,1,True,2026,1,2,8,8.0,4.0
SKU-016,LOC-01,2026-02-23,Television,Small,3,Winter,3,True,2026,1,2,9,1.0,4.0
SKU-016,LOC-01,2026-03-02,Commercial,Medium,2,Spring,1,True,2026,1,3,10,3.0,4.0
SKU-016,LOC-01,2026-03-09,Television,Large,5,Spring,9,True,2026,1,3,11,1.0,3.25
SKU-016,LOC-01,2026-03-16,Commercial,Medium,1,Spring,0,True,2026,1,3,12,9.0,3.5
SKU-016,LOC-01,2026-03-23,Music Video,Small,5,Spring,5,True,2026,1,3,13,0.0,3.25
SKU-016,LOC-01,2026-03-30,Commercial,Small,2,Spring,2,True,2026,1,3,14,5.0,3.75
SKU-016,LOC-01,2026-04-06,Music Video,Small,5,Spring,4,True,2026,2,4,15,2.0,4.0
SKU-016,LOC-01,2026-04-13,Television,Large,2,Spring,3,True,2026,2,4,16,4.0,2.75
SKU-016,LOC-01,2026-04-20,Commercial,Medium,5,Spring,5,True,2026,2,4,17,3.0,3.5
SKU-016,LOC-01,2026-04-27,Feature Film,Small,5,Spring,0,True,2026,2,4,18,5.0,3.5
SKU-016,LOC-01,2026-05-04,Television,Small,2,Spring,0,True,2026,2,5,19,0.0,3.0
SKU-016,LOC-01,2026-05-11,Television,Small,3,Spring,1,True,2026,2,5,20,0.0,2.0
SKU-016,LOC-01,2026-05-18,Commercial,Small,7,Spring,0,True,2026,2,5,21,1.0,1.5
SKU-016,LOC-01,2026-05-25,Television,Large,2,Spring,2,True,2026,2,5,22,0.0,0.25
SKU-016,LOC-01,2026-06-01,Television,Large,7,Summer,13,True,2026,2,6,23,2.0,0.75
SKU-016,LOC-01,2026-06-08,Television,Medium,9,Summer,10,True,2026,2,6,24,13.0,4.0
SKU-016,LOC-01,2026-06-15,Television,Medium,4,Summer,3,True,2026,2,6,25,10.0,6.25
SKU-016,LOC-01,2026-06-22,Music Video,Small,3,Summer,2,True,2026,2,6,26,3.0,7.0
SKU-016,LOC-01,2026-06-29,Commercial,Small,5,Summer,2,True,2026,2,6,27,2.0,7.0
SKU-016,LOC-01,2026-07-06,Television,Medium,3,Summer,1,True,2026,3,7,28,2.0,4.25
SKU-016,LOC-01,2026-07-13,Television,Small,8,Summer,1,True,2026,3,7,29,1.0,2.0
SKU-016,LOC-01,2026-07-20,Television,Large,8,Summer,9,True,2026,3,7,30,1.0,1.5
SKU-016,LOC-01,2026-07-27,Commercial,Small,2,Summer,0,True,2026,3,7,31,9.0,3.25
SKU-016,LOC-01,2026-08-03,No Active Production,No Active Production,0,Summer,0,False,2026,3,8,32,0.0,2.75
SKU-016,LOC-01,2026-08-10,Television,Small,3,Summer,1,True,2026,3,8,33,0.0,2.5
SKU-016,LOC-02,2024-02-19,Television,Medium,3,Winter,4,True,2024,1,2,8,,
SKU-016,LOC-02,2024-02-26,Television,Small,4,Winter,1,True,2024,1,2,9,4.0,
SKU-016,LOC-02,2024-03-04,Television,Small,1,Spring,2,True,2024,1,3,10,1.0,
SKU-016,LOC-02,2024-03-11,Commercial,Small,2,Spring,0,True,2024,1,3,11,2.0,
SKU-016,LOC-02,2024-03-18,Commercial,Small,4,Spring,1,True,2024,1,3,12,0.0,1.75
SKU-016,LOC-02,2024-03-25,Feature Film,Medium,4,Spring,2,True,2024,1,3,13,1.0,1.0
SKU-016,LOC-02,2024-04-01,Commercial,Large,1,Spring,5,True,2024,2,4,14,2.0,1.25
SKU-016,LOC-02,2024-04-08,Commercial,Small,1,Spring,0,True,2024,2,4,15,5.0,2.0
SKU-016,LOC-02,2024-04-15,Feature Film,Small,1,Spring,2,True,2024,2,4,16,0.0,2.0
SKU-016,LOC-02,2024-04-22,Television,Large,3,Spring,5,True,2024,2,4,17,2.0,2.25
SKU-016,LOC-02,2024-04-29,Commercial,Small,2,Spring,0,True,2024,2,4,18,5.0,3.0
SKU-016,LOC-02,2024-05-06,Feature Film,Large,2,Spring,4,True,2024,2,5,19,0.0,1.75
SKU-016,LOC-02,2024-05-13,Television,Small,1,Spring,1,True,2024,2,5,20,4.0,2.75
SKU-016,LOC-02,2024-05-20,Feature Film,Small,3,Spring,1,True,2024,2,5,21,1.0,2.5
SKU-016,LOC-02,2024-05-27,Commercial,Large,3,Spring,11,True,2024,2,5,22,1.0,1.5
SKU-016,LOC-02,2024-06-03,Television,Large,4,Summer,11,True,2024,2,6,23,11.0,4.25
SKU-016,LOC-02,2024-06-10,Commercial,Small,3,Summer,1,True,2024,2,6,24,11.0,6.0
SKU-016,LOC-02,2024-06-17,Documentary,Medium,1,Summer,1,True,2024,2,6,25,1.0,6.0
SKU-016,LOC-02,2024-06-24,Television,Medium,6,Summer,2,True,2024,2,6,26,1.0,6.0
SKU-016,LOC-02,2024-07-01,Television,Small,3,Summer,1,True,2024,3,7,27,2.0,3.75
SKU-016,LOC-02,2024-07-08,Commercial,Small,3,Summer,1,True,2024,3,7,28,1.0,1.25
SKU-016,LOC-02,2024-07-15,Music Video,Small,3,Summer,3,True,2024,3,7,29,1.0,1.25
SKU-016,LOC-02,2024-07-22,Feature Film,Medium,1,Summer,1,True,2024,3,7,30,3.0,1.75
SKU-016,LOC-02,2024-07-29,No Active Production,No Active Production,0,Summer,1,False,2024,3,7,31,1.0,1.5
SKU-016,LOC-02,2024-08-05,Commercial,Small,3,Summer,0,True,2024,3,8,32,1.0,1.5
SKU-016,LOC-02,2024-08-12,Commercial,Medium,3,Summer,0,True,2024,3,8,33,0.0,1.25
SKU-016,LOC-02,2024-08-19,Feature Film,Large,6,Summer,8,True,2024,3,8,34,0.0,0.5
SKU-016,LOC-02,2024-08-26,Feature Film,Medium,5,Summer,6,True,2024,3,8,35,8.0,2.25
SKU-016,LOC-02,2024-09-02,Commercial,Medium,3,Fall,3,True,2024,3,9,36,6.0,3.5
SKU-016,LOC-02,2024-09-09,Commercial,Small,2,Fall,1,True,2024,3,9,37,3.0,4.25
SKU-016,LOC-02,2024-09-16,Television,Small,2,Fall,2,True,2024,3,9,38,1.0,4.5
SKU-016,LOC-02,2024-09-23,Commercial,Large,4,Fall,4,True,2024,3,9,39,2.0,3.0
SKU-016,LOC-02,2024-09-30,Commercial,Large,2,Fall,6,True,2024,3,9,40,4.0,2.5
SKU-016,LOC-02,2024-10-07,No Active Production,No Active Production,0,Fall,0,False,2024,4,10,41,6.0,3.25
SKU-016,LOC-02,2024-10-14,Music Video,Large,2,Fall,3,True,2024,4,10,42,0.0,3.0
SKU-016,LOC-02,2024-10-21,Documentary,Medium,2,Fall,0,True,2024,4,10,43,3.0,3.25
SKU-016,LOC-02,2024-10-28,Music Video,Small,1,Fall,1,True,2024,4,10,44,0.0,2.25
SKU-016,LOC-02,2024-11-04,Documentary,Medium,2,Fall,0,True,2024,4,11,45,1.0,1.0
SKU-016,LOC-02,2024-11-11,Commercial,Medium,3,Fall,0,True,2024,4,11,46,0.0,1.0
SKU-016,LOC-02,2024-11-18,Television,Small,5,Fall,2,True,2024,4,11,47,0.0,0.25
SKU-016,LOC-02,2024-11-25,No Active Production,No Active Production,0,Fall,0,False,2024,4,11,48,2.0,0.75
SKU-016,LOC-02,2024-12-02,Television,Small,3,Winter,2,True,2024,4,12,49,0.0,0.5
SKU-016,LOC-02,2024-12-09,Feature Film,Small,4,Winter,2,True,2024,4,12,50,2.0,1.0
SKU-016,LOC-02,2024-12-16,Commercial,Medium,2,Winter,1,True,2024,4,12,51,2.0,1.5
SKU-016,LOC-02,2024-12-23,Television,Small,5,Winter,1,True,2024,4,12,52,1.0,1.25
SKU-016,LOC-02,2024-12-30,Television,Medium,3,Winter,3,True,2024,4,12,1,1.0,1.5
SKU-016,LOC-02,2025-01-06,Commercial,Small,1,Winter,2,True,2025,1,1,2,3.0,1.75
SKU-016,LOC-02,2025-01-13,Television,Medium,1,Winter,2,True,2025,1,1,3,2.0,1.75
SKU-016,LOC-02,2025-01-20,Television,Small,3,Winter,1,True,2025,1,1,4,2.0,2.0
SKU-016,LOC-02,2025-01-27,Feature Film,Large,1,Winter,3,True,2025,1,1,5,1.0,2.0
SKU-016,LOC-02,2025-02-03,Documentary,Medium,2,Winter,1,True,2025,1,2,6,3.0,2.0
SKU-016,LOC-02,2025-02-10,Commercial,Medium,4,Winter,2,True,2025,1,2,7,1.0,1.75
SKU-016,LOC-02,2025-02-17,Commercial,Medium,3,Winter,2,True,2025,1,2,8,2.0,1.75
SKU-016,LOC-02,2025-02-24,Television,Medium,1,Winter,1,True,2025,1,2,9,2.0,2.0
SKU-016,LOC-02,2025-03-03,Music Video,Small,2,Spring,0,True,2025,1,3,10,1.0,1.5
SKU-016,LOC-02,2025-03-10,Commercial,Small,3,Spring,2,True,2025,1,3,11,0.0,1.25
SKU-016,LOC-02,2025-03-17,Television,Small,1,Spring,0,True,2025,1,3,12,2.0,1.25
SKU-016,LOC-02,2025-03-24,Television,Medium,2,Spring,0,True,2025,1,3,13,0.0,0.75
SKU-016,LOC-02,2025-03-31,Television,Small,3,Spring,2,True,2025,1,3,14,0.0,0.5
SKU-016,LOC-02,2025-04-07,Television,Small,2,Spring,1,True,2025,2,4,15,2.0,1.0
SKU-016,LOC-02,2025-04-14,Television,Medium,2,Spring,0,True,2025,2,4,16,1.0,0.75
SKU-016,LOC-02,2025-04-21,Feature Film,Small,8,Spring,2,True,2025,2,4,17,0.0,0.75
SKU-016,LOC-02,2025-04-28,Documentary,Small,3,Spring,0,True,2025,2,4,18,2.0,1.25
SKU-016,LOC-02,2025-05-05,Television,Medium,6,Spring,3,True,2025,2,5,19,0.0,0.75
SKU-016,LOC-02,2025-05-12,Television,Small,2,Spring,2,True,2025,2,5,20,3.0,1.25
SKU-016,LOC-02,2025-05-19,Television,Large,4,Spring,7,True,2025,2,5,21,2.0,1.75
SKU-016,LOC-02,2025-05-26,Television,Large,4,Spring,5,True,2025,2,5,22,7.0,3.0
SKU-016,LOC-02,2025-06-02,Commercial,Small,3,Summer,3,True,2025,2,6,23,5.0,4.25
SKU-016,LOC-02,2025-06-09,Commercial,Large,1,Summer,4,True,2025,2,6,24,3.0,4.25
SKU-016,LOC-02,2025-06-16,Television,Medium,3,Summer,2,True,2025,2,6,25,4.0,4.75
SKU-016,LOC-02,2025-06-23,Television,Medium,1,Summer,0,True,2025,2,6,26,2.0,3.5
SKU-016,LOC-02,2025-06-30,Commercial,Medium,6,Summer,0,True,2025,2,6,27,0.0,2.25
SKU-016,LOC-02,2025-07-07,Television,Small,2,Summer,0,True,2025,3,7,28,0.0,1.5
SKU-016,LOC-02,2025-07-14,Feature Film,Large,4,Summer,6,True,2025,3,7,29,0.0,0.5
SKU-016,LOC-02,2025-07-21,Television,Medium,3,Summer,2,True,2025,3,7,30,6.0,1.5
SKU-016,LOC-02,2025-07-28,Documentary,Small,5,Summer,0,True,2025,3,7,31,2.0,2.0
SKU-016,LOC-02,2025-08-04,Documentary,Medium,5,Summer,6,True,2025,3,8,32,0.0,2.0
SKU-016,LOC-02,2025-08-11,Television,Medium,3,Summer,3,True,2025,3,8,33,6.0,3.5
SKU-016,LOC-02,2025-08-18,Commercial,Medium,4,Summer,6,True,2025,3,8,34,3.0,2.75
SKU-016,LOC-02,2025-08-25,Commercial,Medium,6,Summer,3,True,2025,3,8,35,6.0,3.75
SKU-016,LOC-02,2025-09-01,Documentary,Small,1,Fall,0,True,2025,3,9,36,3.0,4.5
SKU-016,LOC-02,2025-09-08,Commercial,Medium,5,Fall,7,True,2025,3,9,37,0.0,3.0
SKU-016,LOC-02,2025-09-15,No Active Production,No Active Production,0,Fall,2,False,2025,3,9,38,7.0,4.0
SKU-016,LOC-02,2025-09-22,Television,Large,3,Fall,11,True,2025,3,9,39,2.0,3.0
SKU-016,LOC-02,2025-09-29,Commercial,Small,2,Fall,0,True,2025,3,9,40,11.0,5.0
SKU-016,LOC-02,2025-10-06,Commercial,Small,3,Fall,1,True,2025,4,10,41,0.0,5.0
SKU-016,LOC-02,2025-10-13,No Active Production,No Active Production,0,Fall,1,False,2025,4,10,42,1.0,3.5
SKU-016,LOC-02,2025-10-20,Television,Medium,4,Fall,2,True,2025,4,10,43,1.0,3.25
SKU-016,LOC-02,2025-10-27,Music Video,Large,4,Fall,9,True,2025,4,10,44,2.0,1.0
SKU-016,LOC-02,2025-11-03,Television,Small,1,Fall,1,True,2025,4,11,45,9.0,3.25
SKU-016,LOC-02,2025-11-10,No Active Production,No Active Production,0,Fall,0,False,2025,4,11,46,1.0,3.25
SKU-016,LOC-02,2025-11-17,No Active Production,No Active Production,0,Fall,0,False,2025,4,11,47,0.0,3.0
SKU-016,LOC-02,2025-11-24,Commercial,Small,6,Fall,2,True,2025,4,11,48,0.0,2.5
SKU-016,LOC-02,2025-12-01,Commercial,Small,1,Winter,0,True,2025,4,12,49,2.0,0.75
SKU-016,LOC-02,2025-12-08,Commercial,Large,2,Winter,3,True,2025,4,12,50,0.0,0.5
SKU-016,LOC-02,2025-12-15,Commercial,Large,2,Winter,7,True,2025,4,12,51,3.0,1.25
SKU-016,LOC-02,2025-12-22,Commercial,Medium,2,Winter,2,True,2025,4,12,52,7.0,3.0
SKU-016,LOC-02,2025-12-29,No Active Production,No Active Production,0,Winter,0,False,2025,4,12,1,2.0,3.0
SKU-016,LOC-02,2026-01-05,Television,Small,2,Winter,1,True,2026,1,1,2,0.0,3.0
SKU-016,LOC-02,2026-01-12,Commercial,Small,1,Winter,1,True,2026,1,1,3,1.0,2.5
SKU-016,LOC-02,2026-01-19,Commercial,Large,3,Winter,6,True,2026,1,1,4,1.0,1.0
SKU-016,LOC-02,2026-01-26,Commercial,Medium,3,Winter,2,True,2026,1,1,5,6.0,2.0
SKU-016,LOC-02,2026-02-02,Television,Small,3,Winter,2,True,2026,1,2,6,2.0,2.5
SKU-016,LOC-02,2026-02-09,No Active Production,No Active Production,0,Winter,0,False,2026,1,2,7,2.0,2.75
SKU-016,LOC-02,2026-02-16,Commercial,Small,2,Winter,1,True,2026,1,2,8,0.0,2.5
SKU-016,LOC-02,2026-02-23,Television,Medium,1,Winter,1,True,2026,1,2,9,1.0,1.25
SKU-016,LOC-02,2026-03-02,Commercial,Large,3,Spring,6,True,2026,1,3,10,1.0,1.0
SKU-016,LOC-02,2026-03-09,Television,Small,1,Spring,2,True,2026,1,3,11,6.0,2.0
SKU-016,LOC-02,2026-03-16,Commercial,Large,6,Spring,8,True,2026,1,3,12,2.0,2.5
SKU-016,LOC-02,2026-03-23,Television,Medium,5,Spring,6,True,2026,1,3,13,8.0,4.25
SKU-016,LOC-02,2026-03-30,Television,Small,4,Spring,2,True,2026,1,3,14,6.0,5.5
SKU-016,LOC-02,2026-04-06,Feature Film,Small,4,Spring,4,True,2026,2,4,15,2.0,4.5
SKU-016,LOC-02,2026-04-13,Feature Film,Medium,2,Spring,3,True,2026,2,4,16,4.0,5.0
SKU-016,LOC-02,2026-04-20,Television,Small,3,Spring,0,True,2026,2,4,17,3.0,3.75
SKU-016,LOC-02,2026-04-27,Television,Large,1,Spring,4,True,2026,2,4,18,0.0,2.25
SKU-016,LOC-02,2026-05-04,Commercial,Medium,1,Spring,0,True,2026,2,5,19,4.0,2.75
SKU-016,LOC-02,2026-05-11,Television,Small,4,Spring,0,True,2026,2,5,20,0.0,1.75
SKU-016,LOC-02,2026-05-18,Television,Medium,1,Spring,2,True,2026,2,5,21,0.0,1.0
SKU-016,LOC-02,2026-05-25,Commercial,Small,4,Spring,2,True,2026,2,5,22,2.0,1.5
SKU-016,LOC-02,2026-06-01,Documentary,Large,3,Summer,2,True,2026,2,6,23,2.0,1.0
SKU-016,LOC-02,2026-06-08,Music Video,Large,1,Summer,7,True,2026,2,6,24,2.0,1.5
SKU-016,LOC-02,2026-06-15,Commercial,Medium,6,Summer,0,True,2026,2,6,25,7.0,3.25
