sku_id,equipment_name,equipment_category,location_id,location_name,week_start_date,actual_demand,naive_forecast,ma4_forecast,rf_forecast
SKU-016,Macro Lens 100mm,Lens,LOC-02,Atlanta,2026-07-27,4,7.0,4.25,3.188937209467401
SKU-016,Macro Lens 100mm,Lens,LOC-02,Atlanta,2026-08-03,3,4.0,4.75,3.2195215782680746
SKU-016,Macro Lens 100mm,Lens,LOC-02,Atlanta,2026-08-10,0,3.0,4.25,3.544107187059007
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-06-08,1,0.0,0.25,1.3366278906294864
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-06-15,5,1.0,0.25,3.003077395314321
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-06-22,3,5.0,1.5,1.889795855180398
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-06-29,5,3.0,2.25,6.546169488856115
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-07-06,2,5.0,3.5,2.670163261983409
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-07-13,2,2.0,3.75,1.1935777222465918
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-07-20,0,2.0,3.0,1.27350363936593
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-07-27,0,0.0,2.25,0.0663096296048759
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-08-03,4,0.0,1.0,1.5561641632454533
SKU-016,Macro Lens 100mm,Lens,LOC-03,New York,2026-08-10,1,4.0,1.5,1.670147018977753
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-06-08,9,0.0,2.25,4.918140567721926
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-06-15,2,9.0,3.5,6.814724134767519
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-06-22,3,2.0,2.75,2.914779226172074
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-06-29,0,3.0,3.5,0.2319720393427978
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-07-06,28,0.0,3.5,5.414554153149028
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-07-13,1,28.0,8.25,1.1311301075353055
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-07-20,2,1.0,8.0,2.3930809616017577
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-07-27,2,2.0,7.75,2.7866040158752967
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-08-03,6,2.0,8.25,2.391955865725055
SKU-016,Macro Lens 100mm,Lens,LOC-04,New Orleans,2026-08-10,5,6.0,2.75,2.6995558792469296
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-06-08,6,7.0,3.75,3.3604560490085293
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-06-15,3,6.0,5.0,3.375119650929282
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-06-22,0,3.0,5.25,2.166316780652394
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-06-29,0,0.0,4.0,1.812247361969652
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-07-06,1,0.0,2.25,3.56978051444139
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-07-13,1,1.0,1.0,1.5642667786247426
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-07-20,11,1.0,0.5,5.830119351840929
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-07-27,0,11.0,3.25,1.358556424286704
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-08-03,0,0.0,3.25,0.2396785836801895
SKU-017,Wide Angle Lens 14mm,Lens,LOC-01,Los Angeles,2026-08-10,4,0.0,3.0,1.7663210691931603
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-06-08,4,2.0,1.75,6.667595976571769
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-06-15,3,4.0,2.5,2.9392556747363385
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-06-22,4,3.0,2.75,5.420210690909143
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-06-29,4,4.0,3.25,3.3956529425371182
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-07-06,7,4.0,3.75,5.57483445687183
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-07-13,0,7.0,4.5,1.2733508105056466
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-07-20,7,0.0,3.75,5.581597913213556
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-07-27,6,7.0,4.5,3.827581031210049
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-08-03,2,6.0,5.0,3.440728119366991
SKU-017,Wide Angle Lens 14mm,Lens,LOC-02,Atlanta,2026-08-10,5,2.0,3.75,3.841305003049927
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-06-08,3,3.0,2.0,1.3092275479845252
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-06-15,6,3.0,2.0,3.3822750249579183
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-06-22,3,6.0,3.0,2.1167570112015817
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-06-29,5,3.0,3.75,5.829646446612807
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-07-06,21,5.0,4.25,3.157986265189828
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-07-13,2,21.0,8.75,1.1796759912925567
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-07-20,1,2.0,7.75,1.3238016232987104
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-07-27,0,1.0,7.25,0.2640693561117418
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-08-03,2,0.0,6.0,1.8840633337230768
SKU-017,Wide Angle Lens 14mm,Lens,LOC-03,New York,2026-08-10,1,2.0,1.25,1.6920225937877615
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-06-08,4,0.0,0.75,5.006036321385394
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-06-15,6,4.0,1.5,7.810422676755945
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-06-22,3,6.0,2.5,2.8500626837464598
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-06-29,0,3.0,3.25,0.1190593400072157
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-07-06,8,0.0,3.25,5.089152576172893
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-07-13,3,8.0,4.25,1.232963874334462
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-07-20,3,3.0,3.5,2.3142721880604773
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-07-27,7,3.0,3.5,2.753387769726335
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-08-03,4,7.0,5.25,2.209873699227187
SKU-017,Wide Angle Lens 14mm,Lens,LOC-04,New Orleans,2026-08-10,3,4.0,4.25,2.7815252645910262
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-06-08,10,4.0,2.5,2.543762614188418
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-06-15,4,10.0,4.75,2.6049574423828044
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-06-22,1,4.0,5.75,1.6002169566878597
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-06-29,1,1.0,4.75,1.14840943843035
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-07-06,6,1.0,4.0,2.052782203667074
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-07-13,1,6.0,3.0,1.0239176251571411
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-07-20,8,1.0,2.25,3.518501303693589
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-07-27,1,8.0,4.0,1.0142633311575366
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-08-03,0,1.0,4.0,0.2594869332627174
SKU-018,Telephoto Lens 300mm,Lens,LOC-01,Los Angeles,2026-08-10,0,0.0,2.5,1.4679938815696778
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-06-08,4,2.0,2.5,3.7553711684040714
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-06-15,2,4.0,2.75,2.340146156676155
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-06-22,2,2.0,3.0,3.3431590435229124
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-06-29,1,2.0,2.5,1.954694083000243
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-07-06,9,1.0,2.25,3.9811042936005343
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-07-13,3,9.0,3.5,0.9539834875608304
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-07-20,1,3.0,3.75,3.735912086215177
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-07-27,2,1.0,3.5,2.1549095030310683
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-08-03,1,2.0,3.75,1.8706548463900865
SKU-018,Telephoto Lens 300mm,Lens,LOC-02,Atlanta,2026-08-10,2,1.0,1.75,1.9122326453951368
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-06-08,0,2.0,1.25,1.0601638618152542
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-06-15,3,0.0,1.0,2.2608721660545736
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-06-22,2,3.0,1.5,1.3759714769521358
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-06-29,3,2.0,1.75,4.009537447558713
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-07-06,2,3.0,2.0,2.3714882132602924
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-07-13,0,2.0,2.5,1.0401558521262748
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-07-20,0,0.0,1.75,0.9995122323027236
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-07-27,0,0.0,1.25,0.086212606889399
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-08-03,0,0.0,0.5,1.673327334730815
SKU-018,Telephoto Lens 300mm,Lens,LOC-03,New York,2026-08-10,0,0.0,0.0,1.9884477076297773
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-06-08,4,0.0,1.0,2.987542836168732
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-06-15,0,4.0,1.5,3.48442656842621
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-06-22,1,0.0,1.0,2.2391317958330053
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-06-29,0,1.0,1.25,0.1249252223952264
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-07-06,6,0.0,1.25,3.4327473552352954
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-07-13,0,6.0,1.75,0.9757373998629644
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-07-20,0,0.0,1.75,1.9617541353424224
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-07-27,2,0.0,1.5,1.7697706626396306
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-08-03,1,2.0,2.0,1.6949994189620614
SKU-018,Telephoto Lens 300mm,Lens,LOC-04,New Orleans,2026-08-10,1,1.0,0.75,2.2449010722039207
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-06-08,3,9.0,3.5,2.589724535607319
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-06-15,1,3.0,4.25,2.094427317993686
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-06-22,1,1.0,3.75,1.6451440875615269
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-06-29,1,1.0,3.5,1.6347243324076883
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-07-06,0,1.0,1.5,2.0454190594691197
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-07-13,2,0.0,0.75,1.4331246417301824
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-07-20,10,2.0,1.0,4.298591695882019
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-07-27,0,10.0,3.25,1.0757793569188152
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-08-03,0,0.0,3.0,0.2386810085818685
SKU-019,Vintage Lens Set A,Lens,LOC-01,Los Angeles,2026-08-10,4,0.0,3.0,1.819375910106752
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-06-08,3,8.0,3.5,4.543338218996233
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-06-15,2,3.0,3.75,2.022525139939698
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-06-22,5,2.0,3.75,3.222405973111849
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-06-29,3,5.0,4.5,2.2908424560286367
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-07-06,1,3.0,3.25,4.07275333693199
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-07-13,0,1.0,2.75,1.1724472769808052
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-07-20,5,0.0,2.25,3.948339530427603
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-07-27,2,5.0,2.25,2.315960252208742
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-08-03,3,2.0,2.0,2.436392386890601
SKU-019,Vintage Lens Set A,Lens,LOC-02,Atlanta,2026-08-10,1,3.0,2.5,2.3376650373751504
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-06-08,3,1.0,0.75,1.234531208996974
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-06-15,6,3.0,1.25,2.295097921079498
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-06-22,4,6.0,2.75,1.4148984949626342
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-06-29,1,4.0,3.5,3.8644135526560177
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-07-06,1,1.0,3.5,2.1039785168083345
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-07-13,1,1.0,3.0,1.2018859070811263
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-07-20,0,1.0,1.75,1.0543219668124124
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-07-27,0,0.0,0.75,0.0516050952155476
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-08-03,1,0.0,0.5,1.728002510384886
SKU-019,Vintage Lens Set A,Lens,LOC-03,New York,2026-08-10,1,1.0,0.5,2.4804301076185973
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-06-08,2,0.0,1.5,3.198412837019176
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-06-15,1,2.0,2.0,4.079969038596797
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-06-22,1,1.0,0.75,2.128397741157863
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-06-29,0,1.0,1.0,0.0784599427471374
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-07-06,1,0.0,1.0,3.5041799365266546
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-07-13,2,1.0,0.75,1.1611492641686592
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-07-20,2,2.0,1.0,1.521340487893018
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-07-27,3,2.0,1.25,1.695757537095064
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-08-03,2,3.0,2.0,1.5804399159693392
SKU-019,Vintage Lens Set A,Lens,LOC-04,New Orleans,2026-08-10,1,2.0,2.25,2.211141520677346
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-06-08,13,12.0,6.0,3.864416856881677
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-06-15,5,13.0,9.0,4.516073802109464
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-06-22,3,5.0,8.75,2.9517552571758388
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-06-29,4,3.0,8.25,2.778340507655812
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-07-06,3,4.0,6.25,5.762848207607737
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-07-13,7,3.0,3.75,2.202048154901444
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-07-20,10,7.0,4.25,8.838402350679472
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-07-27,1,10.0,6.0,1.511209793601069
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-08-03,0,1.0,5.25,0.095238364564195
SKU-020,Speed Booster Adapter A,Lens,LOC-01,Los Angeles,2026-08-10,4,0.0,4.5,2.00290857645856
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-06-08,3,6.0,3.25,9.072408550475062
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-06-15,2,3.0,3.5,4.192991418823241
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-06-22,3,2.0,4.0,8.013884989546508
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-06-29,4,3.0,3.5,5.251434484834176
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-07-06,16,4.0,3.0,9.305474949930408
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-07-13,0,16.0,6.25,1.908515771686208
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-07-20,13,0.0,5.75,8.24602238158846
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-07-27,4,13.0,8.25,5.985619137914281
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-08-03,3,4.0,8.25,4.415257493710723
SKU-020,Speed Booster Adapter A,Lens,LOC-02,Atlanta,2026-08-10,2,3.0,5.0,5.818729223643837
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-06-08,2,2.0,2.25,2.012337401161865
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-06-15,8,2.0,1.25,4.30325144666412
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-06-22,0,8.0,3.0,2.864238434361083
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-06-29,7,0.0,3.0,7.595670622243025
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-07-06,5,7.0,4.25,7.110969102298022
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-07-13,5,5.0,5.0,1.862689620974572
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-07-20,2,5.0,4.25,1.850245481833716
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-07-27,0,2.0,4.75,0.0511077523240175
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-08-03,4,0.0,3.0,1.825293191797679
SKU-020,Speed Booster Adapter A,Lens,LOC-03,New York,2026-08-10,3,4.0,2.75,2.0405666684838444
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-06-08,4,0.0,2.0,6.928411598020624
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-06-15,5,4.0,2.5,8.25894531264896
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-06-22,2,5.0,2.5,4.594922806083546
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-06-29,0,2.0,2.75,0.0856222389784292
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-07-06,12,0.0,2.75,7.79994025061245
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-07-13,0,12.0,4.75,2.0716117605633717
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-07-20,0,0.0,3.5,2.7052302600292037
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-07-27,7,0.0,3.0,6.11597807338872
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-08-03,0,7.0,4.75,3.2021737352781354
SKU-020,Speed Booster Adapter A,Lens,LOC-04,New Orleans,2026-08-10,4,0.0,1.75,3.277942642653567
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-06-08,18,25.0,10.25,6.104394181659687
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-06-15,14,18.0,14.5,6.191674113087673
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-06-22,0,14.0,16.0,5.187259191673337
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-06-29,3,0.0,14.25,5.301394149367676
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-07-06,9,3.0,8.75,7.161208987276476
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-07-13,7,9.0,6.5,4.5595480208302686
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-07-20,21,7.0,4.75,15.139834941609976
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-07-27,5,21.0,10.0,3.186739678141287
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-08-03,0,5.0,10.5,0.2354750969357762
SKU-021,LED Panel Light A,Lighting,LOC-01,Los Angeles,2026-08-10,2,0.0,8.25,3.1128283056354515
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-06-08,8,7.0,4.25,14.435928929648986
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-06-15,19,8.0,5.0,7.5214030762272115
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-06-22,14,19.0,9.25,16.756319695014234
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-06-29,4,14.0,12.0,7.538700945818277
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-07-06,21,4.0,11.25,16.46076546773111
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-07-13,4,21.0,14.5,3.623552527487736
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-07-20,24,4.0,10.75,16.112874149050526
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-07-27,9,24.0,13.25,7.403271847651191
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-08-03,3,9.0,14.5,6.683477326713756
SKU-021,LED Panel Light A,Lighting,LOC-02,Atlanta,2026-08-10,4,3.0,10.0,7.019460974562634
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-06-08,13,1.0,3.0,2.807653511267467
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-06-15,8,13.0,4.75,6.950031233969906
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-06-22,2,8.0,5.5,3.6298095559589543
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-06-29,15,2.0,6.0,13.485006138401111
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-07-06,10,15.0,9.5,8.226953890695137
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-07-13,5,10.0,8.75,3.550561107885855
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-07-20,2,5.0,8.0,2.743950416706547
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-07-27,0,2.0,8.0,0.1677151405769191
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-08-03,5,0.0,4.25,3.2005017048686466
SKU-021,LED Panel Light A,Lighting,LOC-03,New York,2026-08-10,3,5.0,3.0,2.770656774300248
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-06-08,10,1.0,4.5,12.469432978802354
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-06-15,10,10.0,6.0,12.991442909351065
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-06-22,10,10.0,5.5,6.626258448836963
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-06-29,0,10.0,7.75,0.160962781272194
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-07-06,9,0.0,7.5,12.635556620800784
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-07-13,6,9.0,7.25,3.314124393712822
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-07-20,6,6.0,6.25,5.717895554383806
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-07-27,5,6.0,5.25,5.180120873245837
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-08-03,2,5.0,6.5,5.006014547399737
SKU-021,LED Panel Light A,Lighting,LOC-04,New Orleans,2026-08-10,8,2.0,4.75,5.132770225476748
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-06-08,16,33.0,13.75,9.376870349943092
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-06-15,7,16.0,17.0,10.794859660945782
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-06-22,6,7.0,17.0,6.956410717647636
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-06-29,9,6.0,15.5,6.415012776774926
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-07-06,3,9.0,9.5,8.251852763685736
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-07-13,8,3.0,6.25,4.498252353638118
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-07-20,26,8.0,6.5,17.671529113762823
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-07-27,4,26.0,11.5,4.713933592784939
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-08-03,0,4.0,10.25,0.2099925264327334
SKU-022,LED Panel Light B,Lighting,LOC-01,Los Angeles,2026-08-10,2,0.0,9.5,4.745280091451863
SKU-022,LED Panel Light B,Lighting,LOC-02,Atlanta,2026-06-08,11,7.0,6.25,18.917337578860568
SKU-022,LED Panel Light B,Lighting,LOC-02,Atlanta,2026-06-15,21,11.0,7.5,10.09176513388433
SKU-022,LED Panel Light B,Lighting,LOC-02,Atlanta,2026-06-22,21,21.0,11.0,19.70744004535369
SKU-022,LED Panel Light B,Lighting,LOC-02,Atlanta,2026-06-29,11,21.0,15.0,9.692824430611257
